1,788_ENR,788_ENR,788,"Elite, Religious Specialists, Non-elite (common people, general populace)",The Late Bronze Age City-State of Ugarit,Database of religion history (DRH),"Ugaritic religion represents the earliest evidence of widespread ""Canaanite"" religion. Despite existing under the realm of the Hittite Empire, Ugaritic religion flourished and extant texts help to recreate Levantine religion in the Late Bronze Age.","Religious Group[8] -> Syro-Palestinian Religion[930], Religious Group[8] -> Levantine Religion[929], Religious Group[8]",Shane M. Thompson,-1500,1200,984,The City-State of Ugarit,The City-State of Ugarit in the Late Bronze Age,Syria[406],E,N,R,0,0,1,NA,1,1,1,NA,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,1,NA,1,0,1,0,NA,0,0
1,738_ENR,738_ENR,738,"Elite, Religious Specialists, Non-elite (common people, general populace)",Ancient Egyptian,Database of religion history (DRH),"Religious and magico-religious beliefs and practices held by the cultural groups inhabiting the Nile Valley, especially in the area of Egypt but at times expanding to the south (Nubia) and to the larger Mediterranean.","Religious Group[8] -> Egyptian Religions[20], Religious Group[8] -> African Religions[9], Religious Group[8]",Bethany Simpson,-3000,300,944,"Egypt, sometimes Nubia (Sudan) and the Levant","The extent of the Nile valley from the Delta to modern Sudan, sometimes extending into the Levant and Near East. In the Hellenistic period, Egyptian and Egyptian cultic practices began to spread through the Mediterranean, becoming popular in Italy under the Roman Empire","Africa[14], Africa[14] -> Northern Africa[64]",E,N,R,0,0,1,NA,1,1,NA,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1
1,476_ENR,476_ENR,476,"Elite, Religious Specialists, Non-elite (common people, general populace)",Cham Bani,Database of religion history (DRH),"The Cham Bani are a small religious community in Vietnam. They practice a localized form of Shi'a Islam that has been adapted throughout the centuries to include some Sunni influence. They are also influenced, to an extent, by Cham Hindu (Ahiér) practices, Shamanism, and may contrast themselves with Cham Hindus, or Cham Animists.","Religious Group[8] -> Southeast Asian Religions[808], Religious Group[8] -> Syncretic Religions[806], Religious Group[8] -> Vietnamese Religions[807], Religious Group[8], Religious Group[8] -> Islamic Traditions[24]",William Noseworthy,1000,2015,724,Cham Bani Communities,"Extent of Cham Bani communities by terms of popular settlement, as of 2010.","Asia[1], Vietnam[357], Asia[1] -> Southeast Asia[356]",E,N,R,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,{01},1
1,752_NR,752_NR,752,"Religious Specialists, Non-elite (common people, general populace)",Haroi,Database of religion history (DRH),"Contemporary Haroi traditional religion involves the practice polytheistic and animistic beliefs. The origins of the Haroi have been highly debated. One position argues that they were a distinct Bahnaric ethno-linguistic group from the Champā civilization (2nd – 19th centuries). Another argues they were a group of former Cham people that fled into the uplands after a war with Đại Việt (15th century) and then resettled into uplands, midlands, and eventually, some lowland areas. The second argument is more pervasive in Vietnamese language academia and within the contemporary H’roi community. Oral histories still circulate, tying the H’roi to the refugees of the royal court of Vijaya, the Champā polity that was conquered in 1471 CE by Đại Việt. The also state H’roi had to adopt practices from neighboring ethnic groups to blend in and not be pursued by Đại Việt militaries. Therefore, their spiritual activities became quite similar to the Bahnaric groups, while retaining some Chamic (Ede, Churu, etc.) beliefs. Their language is also classified as a Bahnaric language by recent studies in historical linguistics. Regardless of the origins hypothesis, their roots seem to be in the Champā civilization, followed by a period of becoming a distinct group (15th – 17th century), while assimilating into greater Bahnaric communities [perhaps “again,” likely “for the first time”] from the 15th – 20th century. Nonetheless, within Vietnam, they are considered on","Religious Group[8] -> Vietnamese Religions[807], Religious Group[8] -> Vietnam[901], Religious Group[8] -> Animist[836], Religious Group[8]",Isvan Quang,1470,2019,955,Cham H'roi,The Cham H’roi communities have generally been in what are now Bình Định and Phú Yên provinces in central Vietnam,"Asia[1], Vietnam[357], Southeast Asia[380], Central Vietnam[391]",NA,N,R,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,0,0,0,0,1,1,NA,0,1,0,0,0,NA
1,727_N,727_N,727,"Non-elite (common people, general populace)",Raglai,Database of religion history (DRH),"The Raglai are an ethnic minority religious community in Vietnam. In the 20th century, many Raglai converted to Christianity. This entry focuses on traditional Raglai Religion. They live in Lam Dong, Ninh Thuận, Binh Thuan , Ninh Thuan (57.442 people), and Khanh Hoa Provinces of the South Central Vietnam. Similar to the Cham, Churu, Rade and Jarai languages, Raglai is classified as a Chamic language in the Malayo-Polynesian branch of the Austronesian language family. The traditional life of the Raglai people is mostly concentrated in a small village (puk) or a village (palei) on high, flat land and near sources of fresh water. Each village usually consists of several dozen roofs/small houses. The members of Raglai family usually include a father, mother and unmarried children. A head of the village is called a “Po Palei,” usually the one who first developed the land or their descendent. Village chiefs are responsible for making offerings to heaven and earth during severe drought. The most prestigious person in the family are called “Ong Kei Palei” (village elders). The village elders run all activities, preside over festivals, and organize a teams to prevent wild beasts as well as invading forces.","Religious Group[8] -> Vietnam[901], Religious Group[8], Religious Group[8] -> Southeast Asian Religions[808]",Isvan Quang,1160,2017,935,South Central Vietnam,"This region is mostly the mountainous area and forest. Therefore, the Cham calls them ""Raglai"" which means the ""forest"" people. Ninh Thuan Province where the most Raglai community live is the boundary of other 3 provinces. Raglai live the East of Lam Dong province (near the Raglai community in the West of Ninh Thuan Province), the North of Binh Thuan province (Near the Raglai in the South of Ninh Thuan), and the South of Khanh Hoa Province (near the Raglai community in the North of Ninh Thuan).","Vietnam[357], Vietnam[357] -> Binh Thuan[383], Vietnam[357] -> Lam Dong[384], Vietnam[357] -> Binh Thuan[385], Vietnam[357] -> Ninh Thuan[382]",NA,N,NA,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,{01},1,1,1,NA,1,NA,NA,0,1,0,0,1,1,NA,0,1,0,0,NA,NA
1,224_N,224_N,224,"Non-elite (common people, general populace)",Old Norse Fornsed,Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Germanic Religions[21]",Ben Raffield,600,1100,31,Viking-Age Scandinavia,Norway,"Europe[3], Europe[3] -> Northern Europe[263], Europe[3] -> Northern Europe[263] -> Norway[276]",NA,N,NA,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,0,1,0,0,0,0,NA,1
1,224_E,224_E,224,Elite,Old Norse Fornsed,Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Germanic Religions[21]",Ben Raffield,600,1100,31,Viking-Age Scandinavia,Norway,"Europe[3], Europe[3] -> Northern Europe[263], Europe[3] -> Northern Europe[263] -> Norway[276]",E,NA,NA,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,0,1,0,0,0,0,NA,1
1,224_R,224_R,224,Religious Specialists,Old Norse Fornsed,Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Germanic Religions[21]",Ben Raffield,600,1100,31,Viking-Age Scandinavia,Norway,"Europe[3], Europe[3] -> Northern Europe[263], Europe[3] -> Northern Europe[263] -> Norway[276]",NA,NA,R,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,0,NA,0,0,NA,0,1,0,0,0,0,NA,NA
1,422_ENR,422_ENR,422,"Elite, Religious Specialists, Non-elite (common people, general populace)",Demeter Cult,Database of religion history (DRH),"The Demeter Cult encompassed, within several annual rituals, a significant cross-section of society in Eleusis and Athens, then all Classical Greece, then throughout the Roman Empire. The most famous of these, the Eleusinian mysteries, included Greeks and (eventually) Greek-speaking foreigners; both men and women, slaves and free, children and adults. (Committing murder prevented participation.) These mysteries included initiates, initiated participants, and initiates who had attained a state of ""contemplation"" (Gr. epopteia). There existed ""greater"" and ""lesser"" mysteries; initiates of the latter were deemed worthy to witness the former (i.e. they became 'mystai').
 

 The other great cult ritual at which Demeter stood center, the annual Thesmophoria, involved only women. This festival and ritual took place originally at Athens, and only women married to Athenian citizens were eligible to participate. 
 

 In earlier periods, the Demeter cult(s) existed on a smaller, more localized scale.","Religious Group[8] -> Greek Religions[22], Religious Group[8] -> Hellenistic Religions[741], Religious Group[8] -> Greek Religions[22] -> Greek Mystery Cults[745], Religious Group[8]",Carson Bay,-1500,396,50,Attica,Attica,"Europe[3], Europe[3] -> Western Europe[296]",E,N,R,1,0,1,NA,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,NA,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,231_EN,231_EN,231,"Elite, Non-elite (common people, general populace)",Roman private religion,Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Roman Religious Traditions[42] -> Roman Private Religions[736], Religious Group[8] -> Roman Religious Traditions[42]",Celia Schultz,-600,-202,540,"Roman Republic, pre-Punic Wars (i.e. Sicily, Sardinia, and Corsica excluded)","Roman Republic, pre-Punic Wars (i.e. Sicily, Sardinia, and Corsica excluded)","Europe[3], Europe[3] -> Western Europe[296]",E,N,NA,0,0,1,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,NA,1,0,0,0,1,0,0,0,0,1,0,1
1,645_N,645_N,645,"Non-elite (common people, general populace)","Meo Muslim, Mev, Mewati Muslim",Database of religion history (DRH),"The Meo, also called Mev or Mewati Muslim, self-identify as a distinct socio-cultural ethnic community, and, despite their Muslim religion, trace their lineage to the Hindu Rajputs in North India. It is also contended that the Meo converted to Islam after leaving other Hindu caste groups and a tribe, Meena, with whom they shared several similarities or that they were a nomadic Islamic tribe called the Mids, or Meds, who migrated from Western India into the region now known as Mewat, between the ninth and eleventh centuries. Today, perceived as converts from Hinduism, the Meo, numbering around 20 lakh, are considered low caste, or Neech zat, by the Indian Muslims. The Meo men and women are disfavoured for marriage by the Indian Muslims because of their suspect religious identity and their low caste status within the Muslim hierarchy.
 

 Till recently, they have considered themselves both as a caste group and a distinct religious faith within Islam because of this dual identity. During the colonial period, they were considered a distinct caste by both Hindus and Muslims. Their customs, traditions, life cycle ceremonies and modes of prayer, till the 1990s, closely replicated the Hindus with nominal adherence to Islamic practices like circumcision, nikah or marriage ceremony, and the burial. Though lauded for their syncretic culture and religious practises that adopted and adapted traditions from both religions without succumbing to the hard-core religiosity of either, they historically faced rejection from both the faiths because of their identification as neither a ‘true’ Muslim nor Hindu. 
 

 Historically, the Meo inhabited a geographically contiguous space called Mewat or the ‘land of the Meo’, understood more as a cultural space than an administrative unit. In present-day India, it is administratively divided up between the districts of Nuh (formerly Mewat), Palwal, and Faridabad in southern Haryana and Alwar and Bharatpur and Dholpur districts in Rajasthan. A small portion of historical Mewat also lies in western Uttar Pradesh; however, it is in Nuh, Haryana that they comprise an overwhelming majority.","Religious Group[8] -> Indic Religious Traditions[510], Religious Group[8] -> Islamic Traditions[24] -> Tablighi Jamaat[862], Religious Group[8] -> Islamic Traditions[24] -> Meo Muslim[861], Religious Group[8], Religious Group[8] -> Islamic Traditions[24]",Reena Kukreja,1100,2020,873,"Haryana, Rajasthan, and Eastern Uttar Pradesh, North India",Meo Muslim dominant regions,"Asia[1], Asia[1] -> South Asia[40], Asia[1] -> South Asia[40] -> India[215], Asia[1] -> South Asia[40] -> India[215] -> North India[351]",NA,N,NA,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
1,632_ENR,632_ENR,632,"Elite, Religious Specialists, Non-elite (common people, general populace)",Local Religion at Selinous,Database of religion history (DRH),"This entry focuses on the participants in what I broadly term 'local religion' at the Sicilian Greek city of Selinous (modern Selinunte). This local religion includes such practices as purificatory rituals, calendrical sacrifices, and magical practices such as curse tablets. The time frame for these religious practices begins in roughly the mid to late 6th century B.C.E. and ends in 409 B.C.E., when the city was sacked by the Carthaginians. Lastly, although the religious practices described herein are predominantly Greek in character, it should be noted that Selinous was a multi-ethnic city, and thus some of these practices and in particular the curse tablets display evidence of non-Greek religious thought.","Religious Group[8] -> Italic Religions[751], Religious Group[8] -> Greek Religions[22], Religious Group[8] -> Canaanite Religions[15], Religious Group[8]",Ryan Johnson,-650,-409,864,Sicily: Selinous,The Sicilian Greek city of Selinous prior to its sack by the Carthaginians in 409 B.C.E.,"Europe[3], Europe[3] -> Southern Europe[73], Europe[3] -> Southern Europe[73] -> Italy[288], Europe[3] -> Southern Europe[73] -> Italy[288] -> Sicily[370]",E,N,R,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,NA,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,0,1,0,NA,0,0,0,1
1,690_NR,690_NR,690,"Religious Specialists, Non-elite (common people, general populace)",Ahl-e-Sunnat wa Jamaat,Database of religion history (DRH),"The Ahl-e-Sunnat wa Jamaat (often, Ahl-e-Sunnat) is an Islamic reformist group based in north India that formed at the beginning of the 20th Century and remains a strong presence in South Asia. The group is often referred to as ""Barelvis"" because Ahmad Raza Khan Barelvi, a scholar considered the founder of the movement, was from the north Indian city of Bareilly.","Religious Group[8] -> Islamic Traditions[24] -> Sunni[284] -> Hanafi[287], Religious Group[8] -> Indic Religious Traditions[510], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661] -> Sunnī[663] -> Barelwī[669], Religious Group[8] -> Islamic Traditions[24] -> Sunni[284], Religious Group[8] -> Islamic Traditions[24] -> Sunni[284] -> Barelvi[285], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661] -> Ṣūfī[665], Religious Group[8] -> Islamic Traditions[24], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661] -> Sunnī[663], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661], Religious Group[8] -> Islamic Traditions[24] -> Sufism[273], Religious Group[8], Religious Group[8] -> Reform Movement[866]",Quinn Clark,1880,2019,496,South Asia,South Asia,"Asia[1], Asia[1] -> South Asia[40]",NA,N,R,0,1,0,NA,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1
1,442_ENR,442_ENR,442,"Elite, Religious Specialists, Non-elite (common people, general populace)",Donatism,Database of religion history (DRH),"Donatism emerged in North Africa as a result of disagreements over the proper way to deal with Christians who lapsed during the persecutions. Against the mainstream, Donatists argued that the lapsed could never re-enter the Church.
 

 A contested episcopal election of 311, in which the Donatists and the Catholics each elected their own bishop, led to the Donatists appealing to Constantine in 313 to determine the rightful bishop. Constantine sided against the Donatists. From 317-321, he ordered their suppression using measures akin to those of the persecuting emperors: confiscating property, exile, and death. A brief but violent revival of the persecution occurred in 347-348 under his son, Constans. The emperor Julian (361-363) supported Donatism and brought Donatist bishops back from exile as part of a broader program to undermine Catholic Christianity. 
 

 Augustine of Hippo often wrote against them, and the Council of Carthage in 411 also condemned them. Nevertheless, Donatists made up the majority of North African Christians from the fourth to fifth centuries.
 

 The Donatists fade from view during the Vandal invasions of the mid-fifth century.","Religious Group[8] -> Christian Traditions[18] -> Early Christianity[742], Religious Group[8] -> Christian Traditions[18], Religious Group[8]",Heather Barkman,311,427,691,North Africa/Africa Proconsularis,This represents roughly the borders of the Roman province of Africa Proconsularis during the Donatist period of the 4th and 5th centuries CE.,"Africa[14], Africa[14] -> Northern Africa[64], Africa[14] -> Northern Africa[64] -> Algeria[115], Africa[14] -> Northern Africa[64] -> Libya[117], Africa[14] -> Northern Africa[64] -> Tunisia[120]",E,N,R,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
